movieId,title,genres,tmdbId,imdbId,Average_Vote_TMDB,Vote_Count_TMDB,Popularity,Adult,Collection,Backdrop_Path
204,Under Siege 2: Dark Territory (1995),Action,3512,114781,5.8,660,12.811,FALSE,Under Siege Collection,/wqpWEmpBQNRhQ31NhI2v7t8zwc.jpg
205,Unstrung Heroes (1995),Comedy|Drama,52856,114798,6,23,3.14,FALSE,None,/2gY7KFsEWAqj6oDajd51lZxGueY.jpg
206,Unzipped (1995),Documentary,77350,114805,5.6,14,3.337,FALSE,None,/rWzY3vyTqFRm5mGJzolv7XimdNV.jpg
207,"Walk in the Clouds, A (1995)",Drama|Romance,9560,114887,7.2,744,17.261,FALSE,None,/mcI5QGUNncahaDqsIJKmoPuGywY.jpg
208,Waterworld (1995),Action|Adventure|Sci-Fi,9804,114898,6.1,2944,22.028,FALSE,None,/hJleEkILmKzJsvzrU8o5d66jbPa.jpg
209,White Man's Burden (1995),Drama,31611,114928,5.1,59,5.104,FALSE,None,/1DPTZXxblcyAx9ng0S8V1yMIlpB.jpg
210,Wild Bill (1995),Western,65796,114938,5.8,89,7.205,FALSE,None,/yo8EUyqcVsrJbhUkvc3FCu3R8tl.jpg
211,"Browning Version, The (1994)",Drama,49805,109340,6.3,32,4.757,FALSE,None,/8GKe3okbcxaTMDkLumJJuv3wOGC.jpg
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,26258,112602,5.3,94,7.757,FALSE,None,/fyy4NAy6D9AdGomxGdtdg7vrQex.jpg
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,50797,111579,7.1,123,5.197,FALSE,Burnt by the Sun Trilogy,/dR6oO0xtzUhRy9pGe5aL0yLARCu.jpg
214,Before the Rain (Pred dozhdot) (1994),Drama|War,19155,110882,7.4,115,5.806,FALSE,None,/svbAJquWsATBj17i7Wj4fKZuI3b.jpg
215,Before Sunrise (1995),Drama|Romance,76,112471,8,3173,15.432,FALSE,Before... Collection,/qA2TyqPldTtoTVY3LKrNIG5g6bH.jpg
216,Billy Madison (1995),Comedy,11017,112508,6.2,1293,17.527,FALSE,None,/5ESLsrW33Kw2c3GeLNHrG4Ef9M5.jpg
217,"Babysitter, The (1995)",Drama|Thriller,37141,112438,5.3,127,9.874,FALSE,None,/A4tG725okDhIG7fWwU4olFstMVK.jpg
218,Boys on the Side (1995),Comedy|Drama,9382,112571,6.3,165,7.838,FALSE,None,/sfI9P77pB0OCQNn01sdh5p754E.jpg
219,"Cure, The (1995)",Drama,6715,112757,7.9,237,7.594,FALSE,None,/5lJZcsRyZmX145dAL5S2oZCRR5K.jpg
220,Castle Freak (1995),Horror,18256,112643,6.3,142,8.441,FALSE,None,/gggdkmSWasCCwtEItnvQw9NpFLi.jpg
222,Circle of Friends (1995),Drama|Romance,22625,112679,6.4,67,5.492,FALSE,None,/ySGPHElbJ1ZQEIJe4HPJWA66GmP.jpg
223,Clerks (1994),Comedy,2292,109445,7.4,1962,10.948,FALSE,Clerks Collection,/odognqWbo98BJhuvKJ93bKOWm9D.jpg
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,1909,112883,6.7,608,16.956,FALSE,None,/9qkepBLafRQVuMXWgnjqvdefD92.jpg
225,Disclosure (1994),Drama|Thriller,8984,109635,6.2,938,9.893,FALSE,None,/4A0f1oqkJLohy8LXjmJpops7CMB.jpg
227,Drop Zone (1994),Action|Thriller,4954,109676,5.6,318,9.833,FALSE,None,/qe2w7OSeAtiLGrKhNoZcGSwHVA7.jpg
228,Destiny Turns on the Radio (1995),Comedy,62488,112854,5.4,29,4.076,FALSE,None,/sC60syDjr6LfdwNDWWoRpmT7w8d.jpg
229,Death and the Maiden (1994),Drama|Thriller,10531,109579,7.1,379,7.571,FALSE,None,/buQbUKiV7fn0vX1mwH6D0Uvvv2t.jpg
230,Dolores Claiborne (1995),Drama|Thriller,11929,109642,7.2,566,10.012,FALSE,None,/9vJ57nbL4hWJrmsyjKTxiGXqrBU.jpg
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,8467,109686,6.6,5054,37.574,FALSE,Dumb and Dumber Collection,/6ELocXlTnboUAxoevKIs9nhfiuS.jpg
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,10451,111797,7.5,226,8.238,FALSE,Father Knows Best Collection,/4t5ImGrZLNUwOiKfLLi4iE9A2EV.jpg
233,Exotica (1994),Drama,20156,109759,6.7,212,10.235,FALSE,None,/sdgWn2YmR2h0HWFUGXmvbCerQCR.jpg
234,Exit to Eden (1994),Comedy,18395,109758,4,70,7.468,FALSE,None,/iZ9ssYStIgQ9NQQJCEX0XLt38mo.jpg
235,Ed Wood (1994),Comedy|Drama,522,109707,7.5,1852,18.082,FALSE,None,/3jrwJiMCe7VZP0DNcywHYOKg0Zu.jpg
236,French Kiss (1995),Action|Comedy|Romance,397,113117,6.4,586,9.362,FALSE,None,/nZbIezWkPHVR2WLkdGqiR5Cy5do.jpg
237,Forget Paris (1995),Comedy|Romance,10525,113097,6.1,124,7.475,FALSE,None,/9fxljwrE3gYiFaSNNXnubMa1fvb.jpg
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,27985,113028,5.8,70,7.552,FALSE,None,/bKl2HUTbuGPEUiZKRaUTJZMZzjw.jpg
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,15789,113198,6.9,1394,22.932,FALSE,A Goofy Movie Collection,/cTipiMvbw54ZgQqgxgNN8gHGGrS.jpg
240,Hideaway (1995),Thriller,27303,113303,5.2,105,7.313,FALSE,None,/wDjVua7LmH2yR3fhV2d2oNtrb9G.jpg
241,Fluke (1995),Children|Drama,21183,113089,7.2,211,11.246,FALSE,None,/lwnM9P0rtXdNdV2uZ9r84ALQTyt.jpg
242,Farinelli: il castrato (1994),Drama|Musical,10954,109771,6.6,123,6.224,FALSE,None,/mYWxd7i6qsFK6TyDjMquSGwjo69.jpg
243,Gordy (1995),Children|Comedy|Fantasy,47867,113199,5.3,25,3.652,FALSE,None,/9vzENEEun6X2do2qWbNkPOSRaKL.jpg
246,Hoop Dreams (1994),Documentary,14275,110057,7.7,233,7.813,FALSE,None,/dLZ6XJP5VpeifymHkobzT5s5s1L.jpg
247,Heavenly Creatures (1994),Crime|Drama,1024,110005,7,709,9.273,FALSE,None,/r6YVNhTEbPrurey0u4Ldk0WG3VA.jpg
248,Houseguest (1994),Comedy,17207,110066,5.5,55,5.798,FALSE,None,/1k7sOhcOyvFbvlz4tQ6iqhPWrYW.jpg
249,Immortal Beloved (1994),Drama|Romance,13701,110116,7.1,259,8.79,FALSE,None,/k9V719Myb9SfhMIuxVpMqQUOpei.jpg
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,14819,110006,6.2,296,8.624,FALSE,None,/6OiGVkkLMcP6aZtQ7mP9PwvvSMc.jpg
251,"Hunted, The (1995)",Action,32631,113360,6,82,7.434,FALSE,None,/qPoV6j3uu1JMD2lhM10gFmqagX5.jpg
252,I.Q. (1994),Comedy|Romance,11777,110099,6,334,9.643,FALSE,None,/b3fo2hryygeN2FQFu2GLL2Pm1mh.jpg
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,628,110148,7.4,4691,21.579,FALSE,The Vampire Chronicles Collection,/3fChciF2G1wXHsyTfJD9y7uN6Il.jpg
254,Jefferson in Paris (1995),Drama,87729,113463,5.1,32,3.255,FALSE,None,/r9Ew37WixfD7qAxOb9c79kfwPge.jpg
255,"Jerky Boys, The (1995)",Comedy,18713,110189,4.3,23,3.299,FALSE,None,/e43TSVrHVAQfaBSQiTbwui2Fh9i.jpg
256,Junior (1994),Comedy|Sci-Fi,6280,110216,5.1,1178,13.099,FALSE,None,/n0hwPBx8lf11ow7SQeCyQ7nC2EB.jpg
257,Just Cause (1995),Mystery|Thriller,9061,113501,6.2,389,9.811,FALSE,None,/uldIKC3rrKFWfxr3LNdlXFOdNX1.jpg
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,37108,113538,4.8,133,6.762,FALSE,None,/nqDQFwSpzqPNeu7gL0BWnwjWFkL.jpg
259,Kiss of Death (1995),Crime|Drama|Thriller,6071,113552,5.6,243,7.463,FALSE,None,/p9PdDRIiQfjGtg21xHOPVD7jZyy.jpg
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,11,76759,8.2,17321,100.053,FALSE,Star Wars Collection,/jBFxXKCrViA88hhO59fDx0Av4P.jpg
261,Little Women (1994),Drama,9587,110367,7.3,992,13.868,FALSE,None,/bKi10ZHfvydxWnJhJaOLF6ETX9j.jpg
262,"Little Princess, A (1995)",Children|Drama,19101,113670,7.6,795,16.566,FALSE,None,/tcMVpjdEpsXrbPtVrSmh4uDBSiy.jpg
263,Ladybird Ladybird (1994),Drama,49980,110296,7.2,66,4.354,FALSE,None,/cNftai0xQHlb3wiqWlFioAWNWwF.jpg
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,18183,103994,7.2,371,12.197,FALSE,None,/fi7gBF2nfIGWF9MuOhuEr6rkgBQ.jpg
266,Legends of the Fall (1994),Drama|Romance|War|Western,4476,110322,7.4,2031,20.281,FALSE,None,/yrrGrMObuLGXs5k26pEz51xinGE.jpg
267,Major Payne (1995),Comedy,11008,110443,6.4,605,12.661,FALSE,None,/4lNbhZcnrjG079TUkG1mIi2wen0.jpg
269,My Crazy Life (Mi vida loca) (1993),Drama,32325,107566,7.2,27,6.549,FALSE,None,/vIGWegxzGfymD9sQBnw9HBINY3l.jpg
270,Love Affair (1994),Drama|Romance,43742,110391,5.4,45,6.642,FALSE,None,/1biemfHWM85AmhntqI6iuX6Lae.jpg
271,Losing Isaiah (1995),Drama,28313,113691,6.5,81,6.666,FALSE,None,/kTo4uxTyasYsK7VCy0dFcxPItXK.jpg
272,"Madness of King George, The (1994)",Comedy|Drama,11318,110428,6.8,181,6.197,FALSE,None,/2Rf6jQMHGDZpzoeoNdBLbCyRCK7.jpg
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,3036,109836,6.4,978,11.132,FALSE,None,/3URFkXMnqemZq8OCCylRsJr3ppw.jpg
274,Man of the House (1995),Comedy,40490,113755,5.3,144,7.237,FALSE,None,/45XjLWOACuD9UcFZ5iFGtQPVlAW.jpg
275,Mixed Nuts (1994),Comedy,24070,110538,5.4,137,7.63,FALSE,None,/8Ba82CvjOKcmb9ghBIXN5rFW88B.jpg
276,Milk Money (1994),Comedy|Romance,8986,110516,6.3,211,7.564,FALSE,None,/pw7YEJTXscomfV5i4260ARUlh2r.jpg
277,Miracle on 34th Street (1994),Drama,10510,110527,6.7,811,10.927,FALSE,None,/oU0lGpUukjNOgZeuIqueNM3QiBE.jpg
278,Miami Rhapsody (1995),Comedy,17402,113808,5.4,36,4.152,FALSE,None,/7WdT5QF2HPPPeiNHcm6o4DfCsgI.jpg
279,My Family (1995),Drama,38722,113896,7.6,50,5.566,FALSE,None,/7aobDzV4NBSTVvaltT74EbpkDwO.jpg
280,Murder in the First (1995),Drama|Thriller,8438,113870,7.2,448,7.831,FALSE,None,/AubQpA81JLI0muHPEgYSeF8Ox7b.jpg
281,Nobody's Fool (1994),Comedy|Drama|Romance,11593,110684,6.9,213,7.227,FALSE,None,/zFLU4EDKh7bzvriea2CdhPwMH7R.jpg
282,Nell (1994),Drama,1945,110638,6.6,396,8.45,FALSE,None,/TW7n2f8ORQGHcJq1Tt11L4a6uP.jpg
283,New Jersey Drive (1995),Crime|Drama,39310,113967,6.1,31,3.376,FALSE,None,/fbHJXv49RmUCMIiEheknm5WgOFu.jpg
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,109560,117169,3.2,3,0.6,FALSE,None,/5kXO783UrTaKZE3wn0KZv3RubZc.jpg
285,Beyond Bedlam (1993),Drama|Horror,56428,106402,3.3,6,1.057,FALSE,None,/rqArVCgag2ng179rb3OXeEnS4Lo.jpg
287,Nina Takes a Lover (1994),Comedy|Romance,131957,110671,5.6,8,1.946,FALSE,None,/mSPoA8exUsNThCfBjjTug7V7wGJ.jpg
288,Natural Born Killers (1994),Action|Crime|Thriller,241,110632,7.1,2745,15.32,FALSE,None,/gGQvvkgiYf35FbG3K5Cw75m7KGt.jpg
289,Only You (1994),Comedy|Romance,9058,110737,6.8,408,12.753,FALSE,None,/8uAwA3xnpMyP6etx3JIjFouA4Cl.jpg
290,Once Were Warriors (1994),Crime|Drama,527,110729,7.4,294,8.383,FALSE,Once were Warriors Collection,/ninIdXC6iCDKuQRKFJw7nY4uRY2.jpg
291,Poison Ivy II (1996),Drama|Thriller,18220,114151,4.7,96,11.468,FALSE,Poison Ivy Collection,/wqXHW3BdrqNCBXhfHtqiLtrNCjY.jpg
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,6950,114069,6.5,1804,19.214,FALSE,None,/yych1GDUoSs4r51o1feBnOn5szq.jpg
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,101,110413,8.3,12137,45.831,FALSE,None,/jRJrQ72VLyEnVsvwfep8Xjlvu8c.jpg
294,"Perez Family, The (1995)",Comedy|Romance,63020,114113,6.6,29,4.419,FALSE,None,/34O2EvrVTUup7a0JllQWtXURQw1.jpg
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,2307,114210,5,8,1.717,FALSE,None,/9pU8aNS1wEXVGNR9WnsX2O3w9qF.jpg
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,680,110912,8.5,23275,64.215,FALSE,None,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg
298,Pushing Hands (Tui shou) (1992),Drama,25296,105652,7,41,7.016,FALSE,Father Knows Best Collection,/2rRyAY9IbykdzkYZULoWCInw5j3.jpg
299,Priest (1994),Drama,40156,110889,6.6,93,11.974,FALSE,None,/jUKrMJPhRl9J7DNDtjnXgCgpRsu.jpg
300,Quiz Show (1994),Drama,11450,110932,7.3,703,11.234,FALSE,None,/wrrUtZUMj1vFfdfe109YhqMt2z.jpg
301,Picture Bride (Bijo photo) (1994),Drama|Romance,30304,114129,6.1,17,2.832,FALSE,None,/cmgPvzCXehBYwCadX8zORKu80OA.jpg
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,10452,110963,7.2,263,8.336,FALSE,None,/xWWz6hAzkvV0Yh5gnVe870VKSs3.jpg
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,12106,114214,6.5,1346,19.01,FALSE,None,/wwdzmWC1Ra9SqPBrtCyRNJ4oYUO.jpg
304,Roommates (1995),Comedy|Drama,161495,114296,6.3,19,3.32,FALSE,None,/wK9YSkkosLx7cOePoNzeucg9jdB.jpg
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,3586,110907,5.3,158,9.7,FALSE,None,/1hCwhL4zmMDJI8YAe9XYrN2kDAJ.jpg
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,110,111495,8,1012,13.549,FALSE,Three Colors Collection,/A9IY3j3Hwf4Q8Q9w5QxSQPYSvCu.jpg
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108,108394,7.7,1251,12.032,FALSE,Three Colors Collection,/s9rWmLANsVlSV4XmuC0IUcseGzO.jpg
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,109,111507,7.5,865,11.988,FALSE,Three Colors Collection,/2eBL3wXDZqemW8SJ1RNxqtx6bgJ.jpg
310,Rent-a-Kid (1995),Comedy,36357,114268,5.7,53,5.477,FALSE,None,/sWqoZbYvpfhImsdtcxKwzAxFeXD.jpg
311,Relative Fear (1994),Horror|Thriller,92769,110965,4.7,3,0.982,FALSE,None,
312,Stuart Saves His Family (1995),Comedy,28033,114571,4.6,18,3.13,FALSE,None,/hNWte9XlfxBeNuLW7CxwnZHuY1J.jpg
313,"Swan Princess, The (1994)",Animation|Children,22586,111333,6.6,802,18.414,FALSE,The Swan Princess Collection,/vRzA2jqGh6tmLqSD3mzgwLpWaLP.jpg
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,14334,111112,6.7,59,4.548,FALSE,None,/4kdjUgayHYUgsQlr2TsMzDHC2At.jpg
315,"Specialist, The (1994)",Action|Drama|Thriller,2636,111255,5.8,1009,19.507,FALSE,None,/etfxKjfs1BE5HRpEuYfjFsZJA0k.jpg
316,Stargate (1994),Action|Adventure|Sci-Fi,2164,111282,7,2689,21.627,FALSE,None,/s2bqHApZlliCuwgyHod0qucrYqZ.jpg
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,11395,111070,6.4,1584,15.868,FALSE,The Santa Clause Collection,/g87kWWV7yxWksiPtd6UtoBf09G3.jpg
318,"Shawshank Redemption, The (1994)",Crime|Drama,278,111161,8.7,21587,64.202,FALSE,None,/kXfqcdQKsToO0OUXHcrrNCHDBzO.jpg
319,Shallow Grave (1994),Comedy|Drama|Thriller,9905,111149,7,779,7.589,FALSE,None,/vj9b9An8BxVK5xkFFdk7V08cK3V.jpg
320,Suture (1993),Film-Noir|Thriller,87078,108260,6.3,27,3.229,FALSE,None,/yZ0vdcZ5YG8IB8JNBj13P6mtDxG.jpg
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,12527,106966,7.1,62,4.371,FALSE,None,/kTlrvY35ldGN0yReCu59DfQdlcp.jpg
322,Swimming with Sharks (1995),Comedy|Drama,20306,114594,6.6,247,5.646,FALSE,None,/9g9PAn7kciQhzdbjfPmDeXjaWix.jpg
324,"Sum of Us, The (1994)",Comedy|Drama,36614,111309,6.9,47,4.503,FALSE,None,/9dBYxHnMRLrjc0OLxevwgbfe641.jpg
325,National Lampoon's Senior Trip (1995),Comedy,27993,113936,5.6,65,7.014,FALSE,None,/4ZBhKQ4ar6sIOG2greomg2e3dv2.jpg
326,To Live (Huozhe) (1994),Drama,31439,110081,7.9,199,11.237,FALSE,None,/s7xVB5OPWw6GO40VBeEJcX9EwNt.jpg
327,Tank Girl (1995),Action|Comedy|Sci-Fi,9067,114614,5.4,362,8.686,FALSE,None,/9bfsEbee1ISYAvJepdqAT4MLoom.jpg
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,9059,114608,6.8,362,12.866,FALSE,Tales from the Crypt Collection,/6qciYslUAXbeAQ0igoAWExAhZgE.jpg
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,193,111280,6.5,1022,10.553,FALSE,Star Trek: The Next Generation Collection,/mNdsbVuRdsyo8eitW2IBW2BWRkU.jpg
330,Tales from the Hood (1995),Action|Crime|Horror,25066,114609,6.1,103,10.162,FALSE,Tales From the Hood Collection,/oGOxyppJeOElQtCIltDSQZENOb0.jpg
331,Tom & Viv (1994),Drama,46797,111454,5.8,19,2.182,FALSE,None,/cJL4i2NrR85l8UyJ1BB2UDDC9y6.jpg
332,Village of the Damned (1995),Horror|Sci-Fi,12122,114852,6,623,16.193,FALSE,None,/r3XORFgCpGNZV6cf6aZIhOsUdpI.jpg
333,Tommy Boy (1995),Comedy,11381,114694,6.8,753,10.231,FALSE,None,/bZ4diYf7oyDVaRYeWG42Oify2mB.jpg
334,Vanya on 42nd Street (1994),Drama,32636,111590,6.8,55,4.252,FALSE,None,/llXsPTScDIdQjgsescQyKaIZA6l.jpg
335,Underneath (1995),Mystery|Thriller,36141,114788,5.8,57,4.294,FALSE,None,/hCg0cpmiIMGwGMYwPeY8YO9WpMy.jpg
336,"Walking Dead, The (1995)",Drama|War,95963,114888,6.8,18,26.874,FALSE,None,/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg
337,What's Eating Gilbert Grape (1993),Drama,1587,108550,7.7,3174,32.664,FALSE,None,/fHuKwcrwltGlWn3510N1YO7vJ4I.jpg
338,Virtuosity (1995),Action|Sci-Fi|Thriller,9271,114857,5.5,421,12.261,FALSE,None,/wH3rho5l3w0hV8XWQzl14DWduRU.jpg
339,While You Were Sleeping (1995),Comedy|Romance,2064,114924,6.9,1361,12.284,FALSE,None,/dLrP3UNladtXj4ELjfewFQjGwwX.jpg
340,"War, The (1994)",Adventure|Drama|War,19855,111667,6.8,158,8.269,FALSE,None,/lZ8RZdg4lwuchTpnMSjMZEkWmpS.jpg
341,Double Happiness (1994),Drama,60855,109655,6.1,11,1.564,FALSE,None,/o48Dkq4ImR7Infhp8KWmX8kEVH4.jpg
342,Muriel's Wedding (1994),Comedy,236,110598,7,332,8.573,FALSE,None,/x4sqnmV2nAKIG6cmt9WAF9xRA2M.jpg
343,"Baby-Sitters Club, The (1995)",Children,48287,112435,5.4,68,8.363,FALSE,None,/gmLnYsIxrF9JQgzp8sTu8urZxdr.jpg
344,Ace Ventura: Pet Detective (1994),Comedy,3049,109040,6.5,4740,26.136,FALSE,Ace Ventura Collection,/9f4CQGz30aqwLxjXNjWku9nGHbo.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,2759,109045,7.3,594,8.386,FALSE,None,/oWV6libdiqbj1koB53tBhvxYqDN.jpg
346,Backbeat (1993),Drama|Musical,12635,106339,6,77,5.206,FALSE,None,/qpQDSAOZMjT0RnPnF5I7tfktmO0.jpg
347,Bitter Moon (1992),Drama|Film-Noir|Romance,10497,104779,7.1,528,22.446,FALSE,None,/9NwkPVcLBKMrPKU79XinX73HZNa.jpg
348,Bullets Over Broadway (1994),Comedy,11382,109348,7.1,452,7.031,FALSE,None,/6zfPDvqeZUleXjNaU5iWQwHUtCN.jpg
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,9331,109444,6.6,1139,12.207,FALSE,The Jack Ryan Collection,/uhBTaysiWU3dIQFHiVWXHuqO4OZ.jpg
350,"Client, The (1994)",Drama|Mystery|Thriller,10731,109446,6.7,867,11.238,FALSE,None,/zh83RJpEhxj99lQ8bg0r1sgdlTP.jpg
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,10464,109484,6.7,368,12.013,FALSE,None,/kNZWblzIEtfGkFIM91hMH18D203.jpg
352,Crooklyn (1994),Comedy|Drama,34152,109504,6.9,110,5.477,FALSE,None,/mIKuvEhBvDf9LGxE9x6m0hDR9Au.jpg
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,9495,109506,7.5,3117,25.913,FALSE,The Crow Collection,/8v5z3Wa6GbyjqvMxXz11PTmDCwS.jpg
354,Cobb (1994),Drama,29973,109450,6.1,67,4.998,FALSE,None,/2RArnPm2F37pY3ysLWrABrXV3am.jpg
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,888,109813,5.3,2002,45.356,FALSE,The Flintstones Collection,/ge7Ut4a2ly41pCS5nSIjyINoUnp.jpg
356,Forrest Gump (1994),Comedy|Drama|Romance|War,13,109830,8.5,22825,48.705,FALSE,None,/qdIMHd4sEfJSckfVJfKQvisL02a.jpg
357,Four Weddings and a Funeral (1994),Comedy|Romance,712,109831,6.8,2140,20.306,FALSE,None,/ejFaHWnDP29z7ePw2cJVOsWvOvH.jpg
358,Higher Learning (1995),Drama,16295,113305,6.3,168,8.997,FALSE,None,/eaXHO4QsWYE9lzc0zJOAVF3C6wi.jpg
359,I Like It Like That (1994),Comedy|Drama|Romance,48992,110091,6.6,13,2.223,FALSE,None,/vay1nnmwRbS6HUPjCEhWHzUkq8x.jpg
360,I Love Trouble (1994),Action|Comedy,10879,110093,5.5,167,7.618,FALSE,None,/ysED5RAqoSGYih2HxnDkdkRznxe.jpg
361,It Could Happen to You (1994),Comedy|Drama|Romance,10660,110167,6.5,558,11.321,FALSE,None,/7gCdtbqui8KqauL1gSmRrKg6Bin.jpg
362,"Jungle Book, The (1994)",Adventure|Children|Romance,10714,110213,5.9,380,12.712,FALSE,None,/5lOwzugTtyk5aREUmMmGgK9UuuM.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,41647,107472,7.1,17,2.432,FALSE,None,/aIDwNw6aGjwAkqNlUlUirCftaNx.jpg
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,8587,110357,8.3,15379,181.217,FALSE,The Lion King Collection,/wXsQvli6tWqja51pYxXNG1LFIGV.jpg
365,Little Buddha (1993),Drama,1689,107426,6.3,327,13.175,FALSE,None,/js0Ydo0QKqb3BooWts1vI3D4h5S.jpg
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,11596,111686,6.4,1053,19.272,FALSE,A Nightmare on Elm Street Collection,/qusjc74SWvno7g8EeHww3UVfzZp.jpg
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,854,110475,6.9,8445,51.831,FALSE,The Mask Collection,/80uHK2xWwjlOxmfJ1wQB09omAht.jpg
368,Maverick (1994),Adventure|Comedy|Western,9359,110478,6.8,1222,18.221,FALSE,None,/ctzKCslTsMRsOJNvAm1Mw8ytiHY.jpg
369,Mrs. Parker and the Vicious Circle (1994),Drama,23333,110588,6.2,40,4.668,FALSE,None,/9FQhHLE4oFLjSB6PpJ4PBu0IJNv.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,36593,110622,6.4,1573,17.157,FALSE,Naked Gun Collection,/yhjsQL3K1HFvys3EIV8jaGmdpAl.jpg
371,"Paper, The (1994)",Comedy|Drama,12280,110771,6.6,139,7.851,FALSE,None,/nV6quaSNz9fY1AeIlvd631zG7vl.jpg
372,Reality Bites (1994),Comedy|Drama|Romance,2788,110950,6.6,565,9.128,FALSE,None,/qrSSa3rDQcXWUwzlaZXak9TY7mh.jpg
373,Red Rock West (1992),Thriller,10427,105226,6.6,231,10.272,FALSE,None,/3JbHPpUJ53I52w66jydAhIp8Ibe.jpg
374,Richie Rich (1994),Children|Comedy,11011,110989,5.9,1867,20.713,FALSE,Richie Rich Collection,/6Egrh9rNwZc0VpPfdivaf4ElUc7.jpg
376,"River Wild, The (1994)",Action|Thriller,8987,110997,6.4,692,11.956,FALSE,None,/h6YrCnP7VVGfEqDo3IxUmL79UY8.jpg
377,Speed (1994),Action|Romance|Thriller,1637,111257,7.1,4927,44.51,FALSE,Speed Collection,/bWjvYgY2kfhnfzvEDk96yiCz2oJ.jpg
378,Speechless (1994),Comedy|Romance,15128,111256,5.8,74,7.832,FALSE,None,/grmMkJ0ey2rQ1qPL1Cq57mHM0x3.jpg
379,Timecop (1994),Action|Sci-Fi|Thriller,8831,111438,6,896,11.887,FALSE,Timecop Collection,/aYCTwLQtzLATenJPA2KNmOB2Kp.jpg
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,36955,111503,7,3231,24.43,FALSE,None,/6WHOVRlw9qANOeQuDSdz5P3u3on.jpg
381,When a Man Loves a Woman (1994),Drama|Romance,10449,111693,6.5,265,10.141,FALSE,None,/k8jPMeggYbAlso3i38f6vVbT4zZ.jpg
382,Wolf (1994),Drama|Horror|Romance|Thriller,10395,111742,6.1,703,10.666,FALSE,None,/dAFKnTzyOBbZyRCAb33F632ctva.jpg
383,Wyatt Earp (1994),Western,12160,111756,6.7,655,16.075,FALSE,None,/o8ss5sJAADEsWPLRONAmJKXzwtH.jpg
384,Bad Company (1995),Action|Crime|Drama,40480,112443,4.7,49,5.487,FALSE,None,/nJx6Wkfz6zVNxBok9UYl4hddr8W.jpg
385,"Man of No Importance, A (1994)",Drama,52038,110455,6.1,9,1.4,FALSE,None,/xfK1dvRMcxkUx6UtAqywsUqSIOQ.jpg
386,S.F.W. (1994),Drama,29444,111048,5.7,72,6.194,FALSE,None,/92zgF1BYoNUvrup4uoC4JkRjFr.jpg
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,26352,110399,5.8,82,7.607,FALSE,None,/lav0h6iSYhmg8I7B5AQKV85gfTS.jpg
